rowID,SceneID,Season,Episode,SceneNumber,Location
1324,5_10_13,Season5,10,13,Other
1325,5_10_14,Season5,10,14,CharacterHome
1326,5_10_14,Season5,10,14,Other
1327,5_10_15,Season5,10,15,OtherFamilyHome
1328,5_10_16,Season5,10,16,Transport
1329,5_10_17,Season5,10,17,CharacterHome
1330,5_10_18,Season5,10,18,Transport
1331,5_10_19,Season5,10,19,OtherFamilyHome
1332,5_10_20,Season5,10,20,Leisure
1333,5_10_21,Season5,10,21,Workplace
1334,5_10_22,Season5,10,22,Leisure
1335,5_10_23,Season5,10,23,Transport
1336,5_10_24,Season5,10,24,Transport
1337,5_10_25,Season5,10,25,Workplace
1338,5_11_1,Season5,11,1,Workplace
1339,5_11_2,Season5,11,2,Leisure
1340,5_11_3,Season5,11,3,CharacterHome
1341,5_11_3,Season5,11,3,Other
1342,5_11_4,Season5,11,4,Other
1343,5_11_5,Season5,11,5,Diner
1344,5_11_6,Season5,11,6,Other
1345,5_11_7,Season5,11,7,Other
1346,5_11_8,Season5,11,8,CharacterHome
1347,5_11_9,Season5,11,9,Other
1348,5_11_10,Season5,11,10,Other
1349,5_11_11,Season5,11,11,Outside
1350,5_11_12,Season5,11,12,OtherFamilyHome
1351,5_11_13,Season5,11,13,CharacterHome
1352,5_11_14,Season5,11,14,CharacterHome
1353,5_11_15,Season5,11,15,Other
1354,5_11_16,Season5,11,16,CharacterHome
1355,5_11_16,Season5,11,16,Other
1356,5_11_17,Season5,11,17,Other
1357,5_11_18,Season5,11,18,OtherFamilyHome
1358,5_11_19,Season5,11,19,Other
1359,5_11_20,Season5,11,20,Other
1360,5_11_21,Season5,11,21,Outside
1361,5_11_22,Season5,11,22,Outside
1362,5_11_22,Season5,11,22,Other
1363,5_11_23,Season5,11,23,CharacterHome
1364,5_11_24,Season5,11,24,CharacterHome
1365,5_11_25,Season5,11,25,CharacterHome
1366,5_11_26,Season5,11,26,Other
1367,5_11_27,Season5,11,27,Workplace
1368,5_11_28,Season5,11,28,Diner
1369,5_12_1,Season5,12,1,Workplace
1370,5_12_2,Season5,12,2,Leisure
1371,5_12_3,Season5,12,3,Leisure
1372,5_12_4,Season5,12,4,Leisure
1373,5_12_5,Season5,12,5,Leisure
1374,5_12_6,Season5,12,6,Leisure
1375,5_12_7,Season5,12,7,Leisure
1376,5_12_8,Season5,12,8,Leisure
1377,5_12_9,Season5,12,9,Leisure
1378,5_12_10,Season5,12,10,Leisure
1379,5_12_11,Season5,12,11,CharacterHome
1380,5_12_12,Season5,12,12,Transport
1381,5_12_13,Season5,12,13,Diner
1382,5_12_14,Season5,12,14,CharacterHome
1383,5_12_15,Season5,12,15,Outside
1384,5_12_16,Season5,12,16,CharacterHome
1385,5_12_16,Season5,12,16,Other
1386,5_12_17,Season5,12,17,CharacterHome
1387,5_12_17,Season5,12,17,Other
1388,5_12_18,Season5,12,18,CharacterHome
1389,5_12_19,Season5,12,19,Diner
1390,5_12_20,Season5,12,20,Diner
1391,5_12_21,Season5,12,21,Workplace
1392,5_13_1,Season5,13,1,Workplace
1393,5_13_2,Season5,13,2,CharacterHome
1394,5_13_3,Season5,13,3,Transport
1395,5_13_4,Season5,13,4,Leisure
1396,5_13_5,Season5,13,5,Transport
1397,5_13_6,Season5,13,6,Leisure
1398,5_13_7,Season5,13,7,Leisure
1399,5_13_8,Season5,13,8,Leisure
1400,5_13_9,Season5,13,9,Leisure
1401,5_13_9,Season5,13,9,Outside
1402,5_13_10,Season5,13,10,Outside
1403,5_13_11,Season5,13,11,Leisure
1404,5_13_12,Season5,13,12,Leisure
1405,5_13_12,Season5,13,12,Outside
1406,5_13_13,Season5,13,13,Outside
1407,5_13_14,Season5,13,14,Leisure
1408,5_13_15,Season5,13,15,Transport
1409,5_13_15,Season5,13,15,Outside
1410,5_13_16,Season5,13,16,Leisure
1411,5_13_17,Season5,13,17,Leisure
1412,5_13_18,Season5,13,18,Leisure
1413,5_13_19,Season5,13,19,Outside
1414,5_13_20,Season5,13,20,Leisure
1415,5_13_21,Season5,13,21,Transport
1416,5_13_22,Season5,13,22,Outside
1417,5_13_22,Season5,13,22,Other
1418,5_13_23,Season5,13,23,Workplace
1419,5_14_1,Season5,14,1,Workplace
1420,5_14_2,Season5,14,2,CharacterHome
1421,5_14_3,Season5,14,3,Other
1422,5_14_4,Season5,14,4,CharacterHome
1423,5_14_5,Season5,14,5,Outside
1424,5_14_6,Season5,14,6,Diner
1425,5_14_7,Season5,14,7,OtherFamilyHome
1426,5_14_8,Season5,14,8,Transport
1427,5_14_9,Season5,14,9,Outside
1428,5_14_10,Season5,14,10,CharacterHome
1429,5_14_11,Season5,14,11,Diner
1430,5_14_12,Season5,14,12,CharacterHome
1431,5_14_12,Season5,14,12,Other
1432,5_14_13,Season5,14,13,Outside
1433,5_14_14,Season5,14,14,Leisure
1434,5_14_15,Season5,14,15,Outside
1435,5_14_16,Season5,14,16,Leisure
1436,5_14_17,Season5,14,17,Leisure
1437,5_14_18,Season5,14,18,Outside
1438,5_14_19,Season5,14,19,Leisure
1439,5_14_19,Season5,14,19,Outside
1440,5_14_20,Season5,14,20,Outside
1441,5_14_21,Season5,14,21,Outside
1442,5_14_22,Season5,14,22,Diner
1443,5_14_23,Season5,14,23,Diner
1444,5_15_1,Season5,15,1,Workplace
1445,5_15_2,Season5,15,2,Diner
1446,5_15_3,Season5,15,3,CharacterHome
1447,5_15_4,Season5,15,4,Leisure
1448,5_15_4,Season5,15,4,Outside
1449,5_15_5,Season5,15,5,Diner
1450,5_15_6,Season5,15,6,Leisure
1451,5_15_6,Season5,15,6,Outside
1452,5_15_7,Season5,15,7,Leisure
1453,5_15_8,Season5,15,8,Leisure
1454,5_15_9,Season5,15,9,Leisure
1455,5_15_10,Season5,15,10,Diner
1456,5_15_11,Season5,15,11,Leisure
1457,5_15_12,Season5,15,12,CharacterHome
1458,5_15_13,Season5,15,13,Leisure
1459,5_15_14,Season5,15,14,Diner
1460,5_15_15,Season5,15,15,Leisure
1461,5_15_16,Season5,15,16,Transport
1462,5_15_17,Season5,15,17,Leisure
1463,5_15_18,Season5,15,18,Leisure
1464,5_15_19,Season5,15,19,Leisure
1465,5_15_20,Season5,15,20,Diner
1466,5_15_20,Season5,15,20,Transport
1467,5_15_21,Season5,15,21,Diner
1468,5_15_22,Season5,15,22,Workplace
1469,5_16_1,Season5,16,1,Workplace
1470,5_16_2,Season5,16,2,Transport
1471,5_16_3,Season5,16,3,CharacterHome
1472,5_16_4,Season5,16,4,Other
1473,5_16_5,Season5,16,5,Other
1474,5_16_6,Season5,16,6,Diner
1475,5_16_7,Season5,16,7,Workplace
1476,5_16_8,Season5,16,8,Other
1477,5_16_9,Season5,16,9,CharacterHome
1478,5_16_10,Season5,16,10,Workplace
1479,5_16_11,Season5,16,11,CharacterHome
1480,5_16_12,Season5,16,12,Transport
1481,5_16_13,Season5,16,13,Transport
1482,5_16_14,Season5,16,14,CharacterHome
1483,5_16_15,Season5,16,15,Diner
1484,5_16_16,Season5,16,16,Diner
1485,5_16_16,Season5,16,16,Other
1486,5_16_17,Season5,16,17,Workplace
1487,5_16_18,Season5,16,18,Other
1488,5_16_19,Season5,16,19,Diner
1489,5_17_1,Season5,17,1,Workplace
1490,5_17_2,Season5,17,2,CharacterHome
1491,5_17_2,Season5,17,2,Other
1492,5_17_3,Season5,17,3,Other
1493,5_17_4,Season5,17,4,Outside
1494,5_17_5,Season5,17,5,Diner
1495,5_17_6,Season5,17,6,CharacterHome
1496,5_17_7,Season5,17,7,Other
1497,5_17_8,Season5,17,8,Leisure
1498,5_17_9,Season5,17,9,CharacterHome
1499,5_17_9,Season5,17,9,OtherFamilyHome
1500,5_17_10,Season5,17,10,CharacterHome
1501,5_17_11,Season5,17,11,CharacterHome
1502,5_17_12,Season5,17,12,Outside
1503,5_17_12,Season5,17,12,Other
1504,5_17_13,Season5,17,13,Leisure
1505,5_17_14,Season5,17,14,Diner
1506,5_17_15,Season5,17,15,Outside
1507,5_17_16,Season5,17,16,Leisure
1508,5_17_17,Season5,17,17,Leisure
1509,5_17_18,Season5,17,18,Leisure
1510,5_17_19,Season5,17,19,Other
1511,5_17_20,Season5,17,20,Other
1512,5_17_21,Season5,17,21,CharacterHome
1513,5_17_22,Season5,17,22,Other
1514,5_17_23,Season5,17,23,Workplace
1515,5_18_1,Season5,18,1,Workplace
1516,5_18_2,Season5,18,2,Diner
1517,5_18_3,Season5,18,3,Outside
1518,5_18_4,Season5,18,4,CharacterHome
1519,5_18_5,Season5,18,5,OtherFamilyHome
1520,5_18_6,Season5,18,6,CharacterHome
1521,5_18_7,Season5,18,7,Diner
1522,5_18_8,Season5,18,8,CharacterHome
1523,5_18_9,Season5,18,9,CharacterHome
1524,5_18_9,Season5,18,9,Other
1525,5_18_10,Season5,18,10,OtherFamilyHome
1526,5_18_11,Season5,18,11,Leisure
1527,5_18_12,Season5,18,12,CharacterHome
1528,5_18_13,Season5,18,13,Workplace
1529,5_18_14,Season5,18,14,Leisure
1530,5_18_15,Season5,18,15,Leisure
1531,5_18_15,Season5,18,15,Outside
1532,5_18_16,Season5,18,16,CharacterHome
1533,5_18_16,Season5,18,16,Other
1534,5_18_17,Season5,18,17,OtherFamilyHome
1535,5_18_18,Season5,18,18,Outside
1536,5_19_1,Season5,19,1,Workplace
1537,5_19_2,Season5,19,2,Leisure
1538,5_19_3,Season5,19,3,CharacterHome
1539,5_19_4,Season5,19,4,Leisure
1540,5_19_5,Season5,19,5,CharacterHome
1541,5_19_6,Season5,19,6,Leisure
1542,5_19_7,Season5,19,7,Diner
1543,5_19_8,Season5,19,8,CharacterHome
1544,5_19_8,Season5,19,8,Other
1545,5_19_9,Season5,19,9,CharacterHome
1546,5_19_9,Season5,19,9,Other
1547,5_19_10,Season5,19,10,OtherFamilyHome
1548,5_19_11,Season5,19,11,Diner
1549,5_19_12,Season5,19,12,Other
1550,5_19_13,Season5,19,13,Leisure
1551,5_19_14,Season5,19,14,Other
1552,5_19_15,Season5,19,15,Other
1553,5_19_16,Season5,19,16,Diner
1554,5_19_17,Season5,19,17,Outside
1555,5_19_18,Season5,19,18,Transport
1556,5_19_19,Season5,19,19,Workplace
1557,5_20_1,Season5,20,1,Workplace
1558,5_20_2,Season5,20,2,Workplace
1559,5_20_3,Season5,20,3,CharacterHome
1560,5_20_4,Season5,20,4,OtherFamilyHome
1561,5_20_4,Season5,20,4,Diner
1562,5_20_5,Season5,20,5,Workplace
1563,5_20_6,Season5,20,6,Workplace
1564,5_20_7,Season5,20,7,Workplace
1565,5_20_8,Season5,20,8,Workplace
1566,5_20_9,Season5,20,9,Other
1567,5_20_10,Season5,20,10,Transport
1568,5_20_10,Season5,20,10,Outside
1569,5_20_11,Season5,20,11,Outside
1570,5_20_12,Season5,20,12,Diner
1571,5_20_13,Season5,20,13,Workplace
1572,5_20_14,Season5,20,14,Outside
1573,5_20_15,Season5,20,15,CharacterHome
1574,5_20_16,Season5,20,16,Workplace
1575,5_20_17,Season5,20,17,CharacterHome
1576,5_20_18,Season5,20,18,Workplace
1577,5_20_19,Season5,20,19,Workplace
1578,5_21_1,Season5,21,1,Workplace
1579,5_21_2,Season5,21,2,Transport
1580,5_21_3,Season5,21,3,Transport
1581,5_21_4,Season5,21,4,Outside
1582,5_21_5,Season5,21,5,Other
1583,5_21_6,Season5,21,6,Outside
1584,5_21_7,Season5,21,7,Outside
1585,5_21_8,Season5,21,8,Outside
1586,5_21_9,Season5,21,9,Other
1587,5_21_10,Season5,21,10,Outside
1588,5_21_10,Season5,21,10,Other
1589,5_21_11,Season5,21,11,Other
1590,5_21_12,Season5,21,12,Other
1591,5_21_13,Season5,21,13,Other
1592,5_21_14,Season5,21,14,Outside
1593,5_21_15,Season5,21,15,Other
1594,5_21_16,Season5,21,16,Other
1595,5_21_17,Season5,21,17,Other
1596,5_21_18,Season5,21,18,Other
1597,5_21_19,Season5,21,19,Other
1598,5_21_20,Season5,21,20,Other
1599,5_21_21,Season5,21,21,Transport
1600,5_21_22,Season5,21,22,Outside
1601,5_21_23,Season5,21,23,Transport
1602,5_21_24,Season5,21,24,Workplace
1603,5_22_1,Season5,22,1,Workplace
1604,5_22_2,Season5,22,2,Outside
1605,5_22_3,Season5,22,3,Workplace
1606,5_22_4,Season5,22,4,Diner
1607,5_22_5,Season5,22,5,CharacterHome
1608,5_22_6,Season5,22,6,Transport
1609,5_22_7,Season5,22,7,Leisure
1610,5_22_8,Season5,22,8,Transport
1611,5_22_9,Season5,22,9,Leisure
1612,5_22_10,Season5,22,10,Other
1613,5_22_11,Season5,22,11,CharacterHome
1614,5_22_12,Season5,22,12,Other
1615,5_22_13,Season5,22,13,CharacterHome
1616,5_22_14,Season5,22,14,Workplace
1617,5_22_15,Season5,22,15,Workplace
1618,5_22_16,Season5,22,16,Workplace
1619,5_22_17,Season5,22,17,Diner
1620,5_22_18,Season5,22,18,CharacterHome
1621,5_22_19,Season5,22,19,Workplace
1622,5_22_20,Season5,22,20,Workplace
1623,5_22_21,Season5,22,21,OtherFamilyHome
1624,5_22_22,Season5,22,22,Diner
1625,5_22_23,Season5,22,23,Workplace
1626,6_1_1,Season6,1,1,Workplace
1627,6_1_2,Season6,1,2,Workplace
1628,6_1_3,Season6,1,3,Workplace
1629,6_1_4,Season6,1,4,CharacterHome
1630,6_1_5,Season6,1,5,Workplace
1631,6_1_6,Season6,1,6,CharacterHome
1632,6_1_7,Season6,1,7,Diner
1633,6_1_8,Season6,1,8,Workplace
1634,6_1_9,Season6,1,9,CharacterHome
1635,6_1_10,Season6,1,10,Leisure
1636,6_1_11,Season6,1,11,Transport
1637,6_1_12,Season6,1,12,Transport
1638,6_1_13,Season6,1,13,CharacterHome
1639,6_1_14,Season6,1,14,CharacterHome
1640,6_1_14,Season6,1,14,Workplace
1641,6_1_15,Season6,1,15,Leisure
1642,6_1_16,Season6,1,16,Leisure
1643,6_1_17,Season6,1,17,Workplace
1644,6_1_18,Season6,1,18,Leisure
1645,6_1_19,Season6,1,19,Leisure
1646,6_1_20,Season6,1,20,Leisure
1647,6_1_21,Season6,1,21,Other
1648,6_1_22,Season6,1,22,Leisure
1649,6_1_22,Season6,1,22,Other
1650,6_1_23,Season6,1,23,Other
1651,6_1_24,Season6,1,24,Workplace
1652,6_2_1,Season6,2,1,Workplace
1653,6_2_2,Season6,2,2,Leisure
1654,6_2_2,Season6,2,2,Outside
1655,6_2_3,Season6,2,3,CharacterHome
1656,6_2_4,Season6,2,4,Diner
1657,6_2_5,Season6,2,5,CharacterHome
1658,6_2_5,Season6,2,5,Diner
1659,6_2_5,Season6,2,5,Other
1660,6_2_6,Season6,2,6,Transport
1661,6_2_7,Season6,2,7,CharacterHome
1662,6_2_8,Season6,2,8,Diner
1663,6_2_9,Season6,2,9,Other
1664,6_2_10,Season6,2,10,CharacterHome
1665,6_2_11,Season6,2,11,Diner
1666,6_2_12,Season6,2,12,Leisure
1667,6_2_13,Season6,2,13,Transport
1668,6_2_13,Season6,2,13,Outside
1669,6_2_14,Season6,2,14,CharacterHome
1670,6_2_14,Season6,2,14,Transport
1671,6_2_14,Season6,2,14,Other
1672,6_2_15,Season6,2,15,Workplace
1673,6_3_1,Season6,3,1,Workplace
1674,6_3_2,Season6,3,2,CharacterHome
1675,6_3_2,Season6,3,2,Other
1676,6_3_3,Season6,3,3,Workplace
1677,6_3_3,Season6,3,3,Other
1678,6_3_4,Season6,3,4,CharacterHome
1679,6_3_4,Season6,3,4,Other
1680,6_3_5,Season6,3,5,Diner
1681,6_3_6,Season6,3,6,Workplace
1682,6_3_7,Season6,3,7,Outside
1683,6_3_8,Season6,3,8,OtherFamilyHome
1684,6_3_8,Season6,3,8,Other
1685,6_3_9,Season6,3,9,OtherFamilyHome
1686,6_3_10,Season6,3,10,Diner
1687,6_3_11,Season6,3,11,Outside
1688,6_3_12,Season6,3,12,CharacterHome
1689,6_3_12,Season6,3,12,OtherFamilyHome
1690,6_3_13,Season6,3,13,CharacterHome
1691,6_3_14,Season6,3,14,Outside
1692,6_3_15,Season6,3,15,Diner
1693,6_3_16,Season6,3,16,Transport
1694,6_3_17,Season6,3,17,Other
1695,6_3_18,Season6,3,18,CharacterHome
1696,6_3_18,Season6,3,18,Other
1697,6_3_19,Season6,3,19,Transport
1698,6_3_20,Season6,3,20,Workplace
1699,6_3_21,Season6,3,21,Transport
1700,6_3_21,Season6,3,21,Outside
1701,6_3_22,Season6,3,22,OtherFamilyHome
1702,6_3_22,Season6,3,22,Workplace
1703,6_3_22,Season6,3,22,Other
1704,6_3_23,Season6,3,23,Diner
1705,6_4_1,Season6,4,1,Workplace
1706,6_4_2,Season6,4,2,Outside
1707,6_4_3,Season6,4,3,CharacterHome
1708,6_4_4,Season6,4,4,Other
1709,6_4_5,Season6,4,5,CharacterHome
1710,6_4_6,Season6,4,6,CharacterHome
1711,6_4_7,Season6,4,7,Leisure
1712,6_4_8,Season6,4,8,CharacterHome
1713,6_4_9,Season6,4,9,Diner
1714,6_4_10,Season6,4,10,CharacterHome
1715,6_4_11,Season6,4,11,CharacterHome
1716,6_4_12,Season6,4,12,Diner
1717,6_4_13,Season6,4,13,CharacterHome
1718,6_4_14,Season6,4,14,OtherFamilyHome
1719,6_4_15,Season6,4,15,Transport
1720,6_4_16,Season6,4,16,OtherFamilyHome
1721,6_4_17,Season6,4,17,Other
1722,6_4_18,Season6,4,18,OtherFamilyHome
1723,6_4_19,Season6,4,19,CharacterHome
1724,6_4_19,Season6,4,19,Outside
1725,6_4_20,Season6,4,20,Outside
1726,6_5_1,Season6,5,1,Workplace
1727,6_5_2,Season6,5,2,Leisure
1728,6_5_3,Season6,5,3,CharacterHome
1729,6_5_4,Season6,5,4,CharacterHome
1730,6_5_5,Season6,5,5,Leisure
1731,6_5_6,Season6,5,6,CharacterHome
1732,6_5_7,Season6,5,7,Leisure
1733,6_5_8,Season6,5,8,Diner
1734,6_5_9,Season6,5,9,Transport
1735,6_5_10,Season6,5,10,Outside
1736,6_5_11,Season6,5,11,CharacterHome
1737,6_5_12,Season6,5,12,Leisure
1738,6_5_13,Season6,5,13,Other
1739,6_5_14,Season6,5,14,CharacterHome
1740,6_5_15,Season6,5,15,Other
1741,6_5_16,Season6,5,16,Transport
1742,6_5_17,Season6,5,17,Other
1743,6_5_18,Season6,5,18,Leisure
1744,6_5_19,Season6,5,19,Other
1745,6_5_20,Season6,5,20,CharacterHome
1746,6_5_21,Season6,5,21,CharacterHome
1747,6_5_22,Season6,5,22,Diner
1748,6_6_1,Season6,6,1,Workplace
1749,6_6_2,Season6,6,2,CharacterHome
1750,6_6_3,Season6,6,3,Workplace
1751,6_6_4,Season6,6,4,Other
1752,6_6_5,Season6,6,5,Workplace
1753,6_6_6,Season6,6,6,Transport
1754,6_6_7,Season6,6,7,Diner
1755,6_6_8,Season6,6,8,Workplace
1756,6_6_9,Season6,6,9,CharacterHome
1757,6_6_10,Season6,6,10,Transport
1758,6_6_11,Season6,6,11,CharacterHome
1759,6_6_12,Season6,6,12,Transport
1760,6_6_12,Season6,6,12,Outside
1761,6_6_13,Season6,6,13,CharacterHome
1762,6_6_14,Season6,6,14,Workplace
1763,6_6_15,Season6,6,15,Leisure
1764,6_6_16,Season6,6,16,Workplace
1765,6_6_17,Season6,6,17,Transport
1766,6_6_18,Season6,6,18,Leisure
1767,6_6_18,Season6,6,18,Other
1768,6_6_19,Season6,6,19,Other
1769,6_6_20,Season6,6,20,Leisure
1770,6_6_21,Season6,6,21,Other
1771,6_6_22,Season6,6,22,Workplace
1772,6_6_23,Season6,6,23,Leisure
1773,6_6_24,Season6,6,24,Leisure
1774,6_7_1,Season6,7,1,Workplace
1775,6_7_2,Season6,7,2,Diner
1776,6_7_3,Season6,7,3,Diner
1777,6_7_4,Season6,7,4,CharacterHome
1778,6_7_5,Season6,7,5,Transport
1779,6_7_6,Season6,7,6,Outside
1780,6_7_7,Season6,7,7,CharacterHome
1781,6_7_7,Season6,7,7,Other
1782,6_7_8,Season6,7,8,Leisure
1783,6_7_9,Season6,7,9,Outside
1784,6_7_10,Season6,7,10,Diner
1785,6_7_11,Season6,7,11,CharacterHome
1786,6_7_11,Season6,7,11,Other
1787,6_7_12,Season6,7,12,Outside
1788,6_7_13,Season6,7,13,Leisure
1789,6_7_14,Season6,7,14,CharacterHome
1790,6_7_15,Season6,7,15,Diner
1791,6_7_15,Season6,7,15,Outside
1792,6_7_16,Season6,7,16,Leisure
1793,6_8_1,Season6,8,1,Workplace
1794,6_8_2,Season6,8,2,Outside
1795,6_8_3,Season6,8,3,CharacterHome
1796,6_8_4,Season6,8,4,Other
1797,6_8_5,Season6,8,5,Workplace
1798,6_8_6,Season6,8,6,Outside
1799,6_8_7,Season6,8,7,CharacterHome
1800,6_8_8,Season6,8,8,Other
1801,6_8_9,Season6,8,9,Transport
1802,6_8_9,Season6,8,9,Outside
1803,6_8_10,Season6,8,10,CharacterHome
1804,6_8_11,Season6,8,11,Workplace
1805,6_8_12,Season6,8,12,Leisure
1806,6_8_13,Season6,8,13,Transport
1807,6_8_13,Season6,8,13,Outside
1808,6_8_14,Season6,8,14,CharacterHome
1809,6_8_15,Season6,8,15,Other
1810,6_8_16,Season6,8,16,Other
1811,6_8_17,Season6,8,17,CharacterHome
1812,6_8_17,Season6,8,17,Other
1813,6_8_18,Season6,8,18,Transport
1814,6_8_19,Season6,8,19,Workplace
1815,6_9_1,Season6,9,1,Workplace
1816,6_9_2,Season6,9,2,Other
1817,6_9_3,Season6,9,3,Workplace
1818,6_9_4,Season6,9,4,CharacterHome
1819,6_9_5,Season6,9,5,Workplace
1820,6_9_6,Season6,9,6,Outside
1821,6_9_7,Season6,9,7,Workplace
1822,6_9_8,Season6,9,8,Diner
1823,6_9_9,Season6,9,9,Leisure
1824,6_9_10,Season6,9,10,Workplace
1825,6_9_11,Season6,9,11,Leisure
1826,6_9_12,Season6,9,12,Outside
1827,6_9_12,Season6,9,12,Other
1828,6_9_13,Season6,9,13,Leisure
1829,6_9_14,Season6,9,14,Workplace
1830,6_9_15,Season6,9,15,Outside
1831,6_9_16,Season6,9,16,Leisure
1832,6_9_17,Season6,9,17,Workplace
1833,6_9_18,Season6,9,18,Leisure
1834,6_9_19,Season6,9,19,Outside
1835,6_9_20,Season6,9,20,Leisure
1836,6_9_21,Season6,9,21,Workplace
1837,6_10_1,Season6,10,1,Workplace
1838,6_10_2,Season6,10,2,Workplace
1839,6_10_3,Season6,10,3,CharacterHome
1840,6_10_4,Season6,10,4,Transport
1841,6_10_5,Season6,10,5,CharacterHome
1842,6_10_6,Season6,10,6,CharacterHome
1843,6_10_6,Season6,10,6,Other
1844,6_10_7,Season6,10,7,CharacterHome
1845,6_10_8,Season6,10,8,Workplace
1846,6_10_9,Season6,10,9,Workplace
1847,6_10_10,Season6,10,10,Workplace
1848,6_10_11,Season6,10,11,Diner
1849,6_10_12,Season6,10,12,CharacterHome
1850,6_10_13,Season6,10,13,Outside
1851,6_10_14,Season6,10,14,CharacterHome
1852,6_10_15,Season6,10,15,CharacterHome
1853,6_10_16,Season6,10,16,Workplace
1854,6_10_17,Season6,10,17,Transport
1855,6_10_18,Season6,10,18,CharacterHome
1856,6_10_19,Season6,10,19,Workplace
1857,6_10_20,Season6,10,20,Outside
1858,6_10_21,Season6,10,21,Transport
1859,6_10_21,Season6,10,21,Outside
1860,6_10_22,Season6,10,22,Other
1861,6_11_1,Season6,11,1,Workplace
1862,6_11_2,Season6,11,2,Leisure
1863,6_11_3,Season6,11,3,Outside
1864,6_11_4,Season6,11,4,Leisure
1865,6_11_5,Season6,11,5,Leisure
1866,6_11_6,Season6,11,6,Leisure
1867,6_11_7,Season6,11,7,CharacterHome
1868,6_11_8,Season6,11,8,Workplace
1869,6_11_9,Season6,11,9,Leisure
1870,6_11_10,Season6,11,10,CharacterHome
1871,6_11_11,Season6,11,11,Other
1872,6_11_12,Season6,11,12,Diner
1873,6_11_13,Season6,11,13,Diner
1874,6_11_13,Season6,11,13,Outside
1875,6_11_14,Season6,11,14,CharacterHome
1876,6_11_15,Season6,11,15,CharacterHome
1877,6_11_15,Season6,11,15,Workplace
1878,6_11_15,Season6,11,15,Other
1879,6_11_16,Season6,11,16,Workplace
1880,6_11_17,Season6,11,17,Outside
1881,6_11_18,Season6,11,18,Other
1882,6_11_19,Season6,11,19,Diner
1883,6_11_20,Season6,11,20,Leisure
1884,6_11_21,Season6,11,21,Outside
1885,6_11_22,Season6,11,22,CharacterHome
1886,6_11_23,Season6,11,23,CharacterHome
1887,6_11_23,Season6,11,23,Other
1888,6_12_1,Season6,12,1,Workplace
1889,6_12_2,Season6,12,2,Outside
1890,6_12_3,Season6,12,3,CharacterHome
1891,6_12_4,Season6,12,4,Other
1892,6_12_5,Season6,12,5,Diner
1893,6_12_6,Season6,12,6,CharacterHome
1894,6_12_7,Season6,12,7,Other
1895,6_12_8,Season6,12,8,Outside
1896,6_12_9,Season6,12,9,Diner
1897,6_12_10,Season6,12,10,CharacterHome
1898,6_12_10,Season6,12,10,Outside
1899,6_12_10,Season6,12,10,Other
1900,6_12_11,Season6,12,11,Transport
1901,6_12_12,Season6,12,12,Other
1902,6_12_13,Season6,12,13,CharacterHome
1903,6_12_14,Season6,12,14,CharacterHome
1904,6_12_14,Season6,12,14,Outside
1905,6_12_15,Season6,12,15,Outside
1906,6_12_16,Season6,12,16,Other
1907,6_12_17,Season6,12,17,Transport
1908,6_12_18,Season6,12,18,Outside
1909,6_12_19,Season6,12,19,Transport
1910,6_12_20,Season6,12,20,Leisure
1911,6_12_21,Season6,12,21,Other
1912,6_12_22,Season6,12,22,Leisure
1913,6_13_1,Season6,13,1,Workplace
1914,6_13_2,Season6,13,2,Outside
1915,6_13_3,Season6,13,3,Outside
1916,6_13_4,Season6,13,4,CharacterHome
1917,6_13_5,Season6,13,5,Leisure
1918,6_13_6,Season6,13,6,Diner
1919,6_13_7,Season6,13,7,Outside
1920,6_13_8,Season6,13,8,Diner
1921,6_13_9,Season6,13,9,CharacterHome
1922,6_13_10,Season6,13,10,Leisure
1923,6_13_11,Season6,13,11,CharacterHome
1924,6_13_12,Season6,13,12,Diner
1925,6_13_13,Season6,13,13,Transport
1926,6_13_14,Season6,13,14,Transport
1927,6_13_15,Season6,13,15,Outside
1928,6_13_16,Season6,13,16,Transport
1929,6_13_17,Season6,13,17,Diner
1930,6_13_18,Season6,13,18,Outside
1931,6_13_19,Season6,13,19,Transport
1932,6_13_20,Season6,13,20,Diner
1933,6_13_20,Season6,13,20,Transport
1934,6_13_20,Season6,13,20,Outside
1935,6_13_21,Season6,13,21,CharacterHome
1936,6_13_22,Season6,13,22,Leisure
1937,6_13_23,Season6,13,23,Transport
1938,6_13_24,Season6,13,24,Outside
1939,6_13_25,Season6,13,25,Diner
1940,6_13_26,Season6,13,26,Other
1941,6_13_27,Season6,13,27,Other
1942,6_13_28,Season6,13,28,Diner
1943,6_13_29,Season6,13,29,Other
1944,6_16_1,Season6,16,1,Workplace
1945,6_16_2,Season6,16,2,CharacterHome
1946,6_16_3,Season6,16,3,Outside
1947,6_16_4,Season6,16,4,Other
1948,6_16_5,Season6,16,5,Outside
1949,6_16_6,Season6,16,6,Leisure
1950,6_16_7,Season6,16,7,Diner
1951,6_16_8,Season6,16,8,CharacterHome
1952,6_16_9,Season6,16,9,Outside
1953,6_16_10,Season6,16,10,Other
1954,6_16_11,Season6,16,11,Other
1955,6_16_12,Season6,16,12,Diner
1956,6_16_13,Season6,16,13,Other
1957,6_16_14,Season6,16,14,CharacterHome
1958,6_16_15,Season6,16,15,Other
1959,6_16_16,Season6,16,16,Outside
1960,6_16_17,Season6,16,17,Diner
1961,6_16_18,Season6,16,18,Outside
1962,6_16_19,Season6,16,19,Other
