rowID,SceneID,Season,Episode,SceneNumber,Scenetime,Character,Screentime,Laughtime,laughPercent,meanLaughPercent,sdLaughPercent,zLaughPercent,laughBin,laughBinFull
4505,6_7_4,Season6,7,4,470,FNC,60,20,33.3333333,27.4106458,24.6512855,0.24025877,3,3
4506,6_7_5,Season6,7,5,185,Elaine,40,15,37.5,23.8174973,21.6044789,0.63331788,3,3
4507,6_7_5,Season6,7,5,185,LoveInterest,40,10,25,16.4504236,21.8596278,0.39111262,3,3
4508,6_7_5,Season6,7,5,185,Other,40,0,0,20.7191006,25.7339278,-0.8051278,1,1
4509,6_7_6,Season6,7,6,180,George,50,25,50,31.3203712,21.9125952,0.85246081,3,3
4510,6_7_6,Season6,7,6,180,LoveInterest,50,5,10,16.4504236,21.8596278,-0.2950839,2,2
4511,6_7_7,Season6,7,7,820,Jerry,190,60,31.5789474,31.5546349,23.1302764,0.00105111,2,2
4512,6_7_7,Season6,7,7,820,George,190,35,18.4210526,31.3203712,21.9125952,-0.5886714,2,2
4513,6_7_7,Season6,7,7,820,Kramer,85,25,29.4117647,39.911779,26.3381431,-0.3986619,2,2
4514,6_7_7,Season6,7,7,820,FNC,20,5,25,27.4106458,24.6512855,-0.0977899,2,2
4515,6_7_8,Season6,7,8,320,Jerry,80,35,43.75,31.5546349,23.1302764,0.52724684,3,3
4516,6_7_8,Season6,7,8,320,FNC,80,20,25,27.4106458,24.6512855,-0.0977899,2,2
4517,6_7_8,Season6,7,8,320,Other,25,0,0,20.7191006,25.7339278,-0.8051278,1,1
4518,6_7_9,Season6,7,9,325,Jerry,85,5,5.88235294,31.5546349,23.1302764,-1.1098995,1,1
4519,6_7_9,Season6,7,9,325,Elaine,85,35,41.1764706,23.8174973,21.6044789,0.80348956,3,3
4520,6_7_9,Season6,7,9,325,LoveInterest,25,5,20,16.4504236,21.8596278,0.16238046,2,2
4521,6_7_10,Season6,7,10,595,Jerry,120,40,33.3333333,31.5546349,23.1302764,0.07689914,2,2
4522,6_7_10,Season6,7,10,595,George,120,20,16.6666667,31.3203712,21.9125952,-0.6687343,1,1
4523,6_7_10,Season6,7,10,595,Kramer,20,5,25,39.911779,26.3381431,-0.5661667,2,2
4524,6_7_10,Season6,7,10,595,LoveInterest,45,5,11.1111111,16.4504236,21.8596278,-0.2442545,2,2
4525,6_7_10,Season6,7,10,595,FNC,90,10,11.1111111,27.4106458,24.6512855,-0.6612043,1,1
4526,6_7_11,Season6,7,11,535,Jerry,115,20,17.3913043,31.5546349,23.1302764,-0.6123286,2,2
4527,6_7_11,Season6,7,11,535,Elaine,115,15,13.0434783,23.8174973,21.6044789,-0.4986938,2,2
4528,6_7_11,Season6,7,11,535,Kramer,45,25,55.5555556,39.911779,26.3381431,0.59395898,3,3
4529,6_7_11,Season6,7,11,535,LoveInterest,60,10,16.6666667,16.4504236,21.8596278,0.00989235,2,2
4530,6_7_11,Season6,7,11,535,FNC,5,0,0,27.4106458,24.6512855,-1.1119358,1,1
4531,6_7_12,Season6,7,12,165,Jerry,40,5,12.5,31.5546349,23.1302764,-0.8237962,1,1
4532,6_7_12,Season6,7,12,165,George,35,0,0,31.3203712,21.9125952,-1.4293319,1,1
4533,6_7_12,Season6,7,12,165,Elaine,35,10,28.5714286,23.8174973,21.6044789,0.22004378,3,3
4534,6_7_13,Season6,7,13,260,Jerry,45,5,11.1111111,31.5546349,23.1302764,-0.8838426,1,1
4535,6_7_13,Season6,7,13,260,George,45,5,11.1111111,31.3203712,21.9125952,-0.9222668,1,1
4536,6_7_13,Season6,7,13,260,Elaine,45,15,33.3333333,23.8174973,21.6044789,0.44045663,3,3
4537,6_7_13,Season6,7,13,260,LoveInterest,40,15,37.5,16.4504236,21.8596278,0.96294304,3,3
4538,6_7_14,Season6,7,14,235,Jerry,55,15,27.2727273,31.5546349,23.1302764,-0.1851213,2,2
4539,6_7_14,Season6,7,14,235,George,55,10,18.1818182,31.3203712,21.9125952,-0.5995891,2,2
4540,6_7_14,Season6,7,14,235,Kramer,30,15,50,39.911779,26.3381431,0.38302704,3,3
4541,6_7_15,Season6,7,15,575,Jerry,100,20,20,31.5546349,23.1302764,-0.4995459,2,2
4542,6_7_15,Season6,7,15,575,Elaine,100,25,25,23.8174973,21.6044789,0.05473415,2,2
4543,6_7_15,Season6,7,15,575,LoveInterest,85,10,11.7647059,16.4504236,21.8596278,-0.2143549,2,2
4544,6_7_15,Season6,7,15,575,FNC,45,10,22.2222222,27.4106458,24.6512855,-0.2104727,2,2
4545,6_7_15,Season6,7,15,575,Other,40,5,12.5,20.7191006,25.7339278,-0.3193877,2,2
4546,6_7_16,Season6,7,16,85,George,40,0,0,31.3203712,21.9125952,-1.4293319,1,1
4547,6_7_16,Season6,7,16,85,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
4548,6_8_1,Season6,8,1,120,Jerry,45,30,66.6666667,31.5546349,23.1302764,1.51801177,3,3
4549,6_8_2,Season6,8,2,90,George,25,15,60,31.3203712,21.9125952,1.30881936,2,2
4550,6_8_2,Season6,8,2,90,Other,25,0,0,20.7191006,25.7339278,-0.8051278,1,1
4551,6_8_3,Season6,8,3,725,Jerry,150,25,16.6666667,31.5546349,23.1302764,-0.6436572,1,1
4552,6_8_3,Season6,8,3,725,George,120,30,25,31.3203712,21.9125952,-0.2884355,1,1
4553,6_8_3,Season6,8,3,725,Elaine,150,25,16.6666667,23.8174973,21.6044789,-0.3309883,1,1
4554,6_8_3,Season6,8,3,725,Kramer,55,20,36.3636364,39.911779,26.3381431,-0.134715,1,1
4555,6_8_4,Season6,8,4,155,Kramer,45,20,44.4444444,39.911779,26.3381431,0.1720951,2,2
4556,6_8_4,Season6,8,4,155,FNC,45,0,0,27.4106458,24.6512855,-1.1119358,1,1
4557,6_8_5,Season6,8,5,305,Elaine,90,0,0,23.8174973,21.6044789,-1.1024333,1,1
4558,6_8_5,Season6,8,5,305,FNC,80,15,18.75,27.4106458,24.6512855,-0.3513263,1,1
4559,6_8_5,Season6,8,5,305,Other,30,0,0,20.7191006,25.7339278,-0.8051278,1,1
4560,6_8_6,Season6,8,6,175,Jerry,50,5,10,31.5546349,23.1302764,-0.9318797,1,1
4561,6_8_6,Season6,8,6,175,George,50,20,40,31.3203712,21.9125952,0.39610227,2,2
4562,6_8_7,Season6,8,7,515,Jerry,105,25,23.8095238,31.5546349,23.1302764,-0.3348473,1,1
4563,6_8_7,Season6,8,7,515,George,115,20,17.3913043,31.3203712,21.9125952,-0.6356649,1,1
4564,6_8_7,Season6,8,7,515,Kramer,100,35,35,39.911779,26.3381431,-0.1864892,1,1
4565,6_8_8,Season6,8,8,90,Kramer,10,5,50,39.911779,26.3381431,0.38302704,2,2
4566,6_8_8,Season6,8,8,90,Other,35,5,14.2857143,20.7191006,25.7339278,-0.2499963,1,1
4567,6_8_9,Season6,8,9,330,Jerry,90,45,50,31.5546349,23.1302764,0.79745546,2,2
4568,6_8_9,Season6,8,9,330,George,75,10,13.3333333,31.3203712,21.9125952,-0.8208538,1,1
4569,6_8_9,Season6,8,9,330,Other,15,5,33.3333333,20.7191006,25.7339278,0.49017907,2,2
4570,6_8_10,Season6,8,10,665,Jerry,150,45,30,31.5546349,23.1302764,-0.0672121,1,1
4571,6_8_10,Season6,8,10,665,George,40,15,37.5,31.3203712,21.9125952,0.28201264,2,2
4572,6_8_10,Season6,8,10,665,Elaine,150,25,16.6666667,23.8174973,21.6044789,-0.3309883,1,1
4573,6_8_10,Season6,8,10,665,Kramer,70,20,28.5714286,39.911779,26.3381431,-0.4305676,1,1
4574,6_8_11,Season6,8,11,115,George,30,20,66.6666667,31.3203712,21.9125952,1.61305838,3,3
4575,6_8_11,Season6,8,11,115,FNC,30,5,16.6666667,27.4106458,24.6512855,-0.4358385,1,1
4576,6_8_12,Season6,8,12,90,Elaine,25,5,20,23.8174973,21.6044789,-0.1766993,1,1
4577,6_8_12,Season6,8,12,90,Other,25,10,40,20.7191006,25.7339278,0.74924044,2,2
4578,6_8_13,Season6,8,13,105,Kramer,30,10,33.3333333,39.911779,26.3381431,-0.2497688,1,1
4579,6_8_13,Season6,8,13,105,Other,20,5,25,20.7191006,25.7339278,0.16635235,2,2
4580,6_8_14,Season6,8,14,490,Jerry,115,30,26.0869565,31.5546349,23.1302764,-0.2363862,1,1
4581,6_8_14,Season6,8,14,490,George,115,15,13.0434783,31.3203712,21.9125952,-0.8340816,1,1
4582,6_8_14,Season6,8,14,490,Kramer,70,30,42.8571429,39.911779,26.3381431,0.11182883,2,2
4583,6_8_15,Season6,8,15,80,Jerry,25,15,60,31.5546349,23.1302764,1.22978924,2,2
4584,6_8_15,Season6,8,15,80,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
4585,6_8_16,Season6,8,16,785,Jerry,75,10,13.3333333,31.5546349,23.1302764,-0.7877684,1,1
4586,6_8_16,Season6,8,16,785,George,100,25,25,31.3203712,21.9125952,-0.2884355,1,1
4587,6_8_16,Season6,8,16,785,Elaine,75,30,40,23.8174973,21.6044789,0.74903462,2,2
4588,6_8_16,Season6,8,16,785,Kramer,100,20,20,39.911779,26.3381431,-0.7560054,1,1
4589,6_8_16,Season6,8,16,785,LoveInterest,115,15,13.0434783,16.4504236,21.8596278,-0.1558556,1,1
4590,6_8_16,Season6,8,16,785,Other,55,0,0,20.7191006,25.7339278,-0.8051278,1,1
4591,6_8_17,Season6,8,17,255,Jerry,50,15,30,31.5546349,23.1302764,-0.0672121,1,1
4592,6_8_17,Season6,8,17,255,Kramer,50,10,20,39.911779,26.3381431,-0.7560054,1,1
4593,6_8_17,Season6,8,17,255,FNC,5,5,100,27.4106458,24.6512855,2.94464783,3,3
4594,6_8_17,Season6,8,17,255,Other,25,5,20,20.7191006,25.7339278,-0.0279437,2,2
4595,6_8_17,Season6,8,17,255,Situation,NA,10,NA,NA,NA,NA,NA,S
4596,6_8_18,Season6,8,18,105,Jerry,35,0,0,31.5546349,23.1302764,-1.3642135,1,1
4597,6_8_18,Season6,8,18,105,Kramer,35,0,0,39.911779,26.3381431,-1.5153604,1,1
4598,6_8_19,Season6,8,19,120,Jerry,45,30,66.6666667,31.5546349,23.1302764,1.51801177,3,3
4599,6_9_1,Season6,9,1,120,Jerry,45,30,66.6666667,31.5546349,23.1302764,1.51801177,3,3
4600,6_9_2,Season6,9,2,240,Jerry,60,25,41.6666667,31.5546349,23.1302764,0.4371773,2,2
4601,6_9_2,Season6,9,2,240,George,60,0,0,31.3203712,21.9125952,-1.4293319,1,1
4602,6_9_2,Season6,9,2,240,FNC,35,0,0,27.4106458,24.6512855,-1.1119358,1,1
4603,6_9_3,Season6,9,3,145,George,40,20,50,31.3203712,21.9125952,0.85246081,3,3
4604,6_9_3,Season6,9,3,145,LoveInterest,30,0,0,16.4504236,21.8596278,-0.7525482,1,1
4605,6_9_3,Season6,9,3,145,FNC,10,5,50,27.4106458,24.6512855,0.91635603,3,3
4606,6_9_4,Season6,9,4,695,Jerry,150,20,13.3333333,31.5546349,23.1302764,-0.7877684,1,1
4607,6_9_4,Season6,9,4,695,George,125,20,16,31.3203712,21.9125952,-0.6991582,1,1
4608,6_9_4,Season6,9,4,695,Elaine,125,50,40,23.8174973,21.6044789,0.74903462,2,2
4609,6_9_4,Season6,9,4,695,Kramer,35,20,57.1428571,39.911779,26.3381431,0.65422525,2,2
4610,6_9_5,Season6,9,5,305,George,80,25,31.25,31.3203712,21.9125952,-0.0032115,2,2
4611,6_9_5,Season6,9,5,305,LoveInterest,80,40,50,16.4504236,21.8596278,1.53477345,3,3
4612,6_9_6,Season6,9,6,235,Jerry,55,10,18.1818182,31.5546349,23.1302764,-0.578152,1,1
4613,6_9_6,Season6,9,6,235,Elaine,55,0,0,23.8174973,21.6044789,-1.1024333,1,1
4614,6_9_6,Season6,9,6,235,Kramer,25,10,40,39.911779,26.3381431,0.00334955,2,2
4615,6_9_6,Season6,9,6,235,FNC,5,0,0,27.4106458,24.6512855,-1.1119358,1,1
4616,6_9_6,Season6,9,6,235,Other,15,5,33.3333333,20.7191006,25.7339278,0.49017907,2,2
4617,6_9_7,Season6,9,7,170,George,40,30,75,31.3203712,21.9125952,1.99335717,3,3
4618,6_9_7,Season6,9,7,170,LoveInterest,40,20,50,16.4504236,21.8596278,1.53477345,3,3
4619,6_9_8,Season6,9,8,245,Jerry,65,25,38.4615385,31.5546349,23.1302764,0.29860878,2,2
4620,6_9_8,Season6,9,8,245,George,65,25,38.4615385,31.3203712,21.9125952,0.32589327,2,2
4621,6_9_9,Season6,9,9,440,Elaine,65,25,38.4615385,23.8174973,21.6044789,0.67782432,2,2
4622,6_9_9,Season6,9,9,440,Kramer,105,25,23.8095238,39.911779,26.3381431,-0.6113664,1,1
4623,6_9_9,Season6,9,9,440,FNC,55,25,45.4545455,27.4106458,24.6512855,0.73196587,2,2
4624,6_9_9,Season6,9,9,440,Other,35,0,0,20.7191006,25.7339278,-0.8051278,1,1
4625,6_9_10,Season6,9,10,205,George,55,15,27.2727273,31.3203712,21.9125952,-0.1847177,2,2
4626,6_9_10,Season6,9,10,205,FNC,55,25,45.4545455,27.4106458,24.6512855,0.73196587,2,2
4627,6_9_11,Season6,9,11,100,Elaine,25,5,20,23.8174973,21.6044789,-0.1766993,2,2
4628,6_9_11,Season6,9,11,100,Kramer,25,20,80,39.911779,26.3381431,1.5220595,3,3
4629,6_9_12,Season6,9,12,315,Jerry,90,25,27.7777778,31.5546349,23.1302764,-0.1632863,2,2
4630,6_9_12,Season6,9,12,315,FNC,90,10,11.1111111,27.4106458,24.6512855,-0.6612043,1,1
4631,6_9_12,Season6,9,12,315,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
4632,6_9_13,Season6,9,13,80,Elaine,25,15,60,23.8174973,21.6044789,1.67476859,3,3
4633,6_9_13,Season6,9,13,80,Other,15,0,0,20.7191006,25.7339278,-0.8051278,1,1
4634,6_9_14,Season6,9,14,145,George,40,5,12.5,31.3203712,21.9125952,-0.8588837,1,1
4635,6_9_14,Season6,9,14,145,FNC,40,20,50,27.4106458,24.6512855,0.91635603,3,3
4636,6_9_15,Season6,9,15,45,Elaine,20,0,0,23.8174973,21.6044789,-1.1024333,1,1
4637,6_9_15,Season6,9,15,45,Other,5,0,0,20.7191006,25.7339278,-0.8051278,1,1
4638,6_9_16,Season6,9,16,720,Jerry,150,40,26.6666667,31.5546349,23.1302764,-0.2113234,2,2
4639,6_9_16,Season6,9,16,720,Elaine,50,10,20,23.8174973,21.6044789,-0.1766993,2,2
4640,6_9_16,Season6,9,16,720,Kramer,95,25,26.3157895,39.911779,26.3381431,-0.5162091,1,1
4641,6_9_16,Season6,9,16,720,FNC,75,5,6.66666667,27.4106458,24.6512855,-0.8414969,1,1
4642,6_9_16,Season6,9,16,720,Other,60,15,25,20.7191006,25.7339278,0.16635235,2,2
4643,6_9_17,Season6,9,17,135,George,40,0,0,31.3203712,21.9125952,-1.4293319,1,1
4644,6_9_17,Season6,9,17,135,FNC,40,15,37.5,27.4106458,24.6512855,0.40928308,2,2
4645,6_9_18,Season6,9,18,325,Jerry,70,30,42.8571429,31.5546349,23.1302764,0.48864561,2,2
4646,6_9_18,Season6,9,18,325,Elaine,35,0,0,23.8174973,21.6044789,-1.1024333,1,1
4647,6_9_18,Season6,9,18,325,Kramer,25,10,40,39.911779,26.3381431,0.00334955,2,2
4648,6_9_18,Season6,9,18,325,FNC,50,15,30,27.4106458,24.6512855,0.10503932,2,2
4649,6_9_18,Season6,9,18,325,Other,20,0,0,20.7191006,25.7339278,-0.8051278,1,1
4650,6_9_19,Season6,9,19,40,Jerry,10,0,0,31.5546349,23.1302764,-1.3642135,1,1
4651,6_9_19,Season6,9,19,40,Elaine,10,0,0,23.8174973,21.6044789,-1.1024333,1,1
4652,6_9_19,Season6,9,19,40,Kramer,10,0,0,39.911779,26.3381431,-1.5153604,1,1
4653,6_9_20,Season6,9,20,195,Jerry,55,10,18.1818182,31.5546349,23.1302764,-0.578152,1,1
4654,6_9_20,Season6,9,20,195,FNC,55,20,36.3636364,27.4106458,24.6512855,0.36318554,2,2
4655,6_9_21,Season6,9,21,95,Jerry,35,25,71.4285714,31.5546349,23.1302764,1.723885,3,3
4656,6_10_1,Season6,10,1,90,Jerry,35,20,57.1428571,31.5546349,23.1302764,1.1062653,2,2
4657,6_10_2,Season6,10,2,155,Jerry,40,10,25,31.5546349,23.1302764,-0.283379,1,1
4658,6_10_2,Season6,10,2,155,LoveInterest,40,0,0,16.4504236,21.8596278,-0.7525482,1,1
4659,6_10_2,Season6,10,2,155,FNC,25,0,0,27.4106458,24.6512855,-1.1119358,1,1
4660,6_10_3,Season6,10,3,780,Jerry,110,55,50,31.5546349,23.1302764,0.79745546,2,2
4661,6_10_3,Season6,10,3,780,George,170,40,23.5294118,31.3203712,21.9125952,-0.3555471,1,1
4662,6_10_3,Season6,10,3,780,Elaine,180,10,5.55555556,23.8174973,21.6044789,-0.845285,1,1
4663,6_10_3,Season6,10,3,780,Other,20,15,75,20.7191006,25.7339278,2.10931265,3,3
4664,6_10_4,Season6,10,4,140,Jerry,40,10,25,31.5546349,23.1302764,-0.283379,1,1
4665,6_10_4,Season6,10,4,140,LoveInterest,40,10,25,16.4504236,21.8596278,0.39111262,2,2
4666,6_10_5,Season6,10,5,185,Elaine,50,35,70,23.8174973,21.6044789,2.13763557,3,3
4667,6_10_5,Season6,10,5,185,LoveInterest,50,0,0,16.4504236,21.8596278,-0.7525482,1,1
4668,6_10_6,Season6,10,6,350,Jerry,60,10,16.6666667,31.5546349,23.1302764,-0.6436572,1,1
4669,6_10_6,Season6,10,6,350,George,60,10,16.6666667,31.3203712,21.9125952,-0.6687343,1,1
4670,6_10_6,Season6,10,6,350,Elaine,50,5,10,23.8174973,21.6044789,-0.6395663,1,1
4671,6_10_6,Season6,10,6,350,Kramer,35,20,57.1428571,39.911779,26.3381431,0.65422525,2,2
4672,6_10_6,Season6,10,6,350,FNC,20,10,50,27.4106458,24.6512855,0.91635603,2,2
4673,6_10_7,Season6,10,7,115,Jerry,30,5,16.6666667,31.5546349,23.1302764,-0.6436572,1,1
4674,6_10_7,Season6,10,7,115,George,20,10,50,31.3203712,21.9125952,0.85246081,2,2
4675,6_10_7,Season6,10,7,115,Elaine,20,0,0,23.8174973,21.6044789,-1.1024333,1,1
4676,6_10_8,Season6,10,8,165,Jerry,10,0,0,31.5546349,23.1302764,-1.3642135,1,1
4677,6_10_8,Season6,10,8,165,Elaine,10,0,0,23.8174973,21.6044789,-1.1024333,1,1
4678,6_10_8,Season6,10,8,165,Kramer,35,15,42.8571429,39.911779,26.3381431,0.11182883,2,2
4679,6_10_8,Season6,10,8,165,FNC,35,0,0,27.4106458,24.6512855,-1.1119358,1,1
4680,6_10_8,Season6,10,8,165,Other,20,5,25,20.7191006,25.7339278,0.16635235,2,2
4681,6_10_9,Season6,10,9,130,George,35,20,57.1428571,31.3203712,21.9125952,1.1784312,2,2
4682,6_10_9,Season6,10,9,130,FNC,35,5,14.2857143,27.4106458,24.6512855,-0.5324238,1,1
4683,6_10_10,Season6,10,10,320,Elaine,35,10,28.5714286,23.8174973,21.6044789,0.22004378,2,2
4684,6_10_10,Season6,10,10,320,Kramer,45,20,44.4444444,39.911779,26.3381431,0.1720951,2,2
4685,6_10_10,Season6,10,10,320,LoveInterest,70,0,0,16.4504236,21.8596278,-0.7525482,1,1
4686,6_10_10,Season6,10,10,320,FNC,60,10,16.6666667,27.4106458,24.6512855,-0.4358385,1,1
4687,6_10_11,Season6,10,11,1370,Jerry,235,65,27.6595745,31.5546349,23.1302764,-0.1683966,1,1
4688,6_10_11,Season6,10,11,1370,George,225,125,55.5555556,31.3203712,21.9125952,1.10599334,2,2
4689,6_10_11,Season6,10,11,1370,LoveInterest,235,5,2.12765957,16.4504236,21.8596278,-0.6552154,1,1
4690,6_10_11,Season6,10,11,1370,FNC,235,10,4.25531915,27.4106458,24.6512855,-0.9393152,1,1
4691,6_10_12,Season6,10,12,75,Jerry,15,15,100,31.5546349,23.1302764,2.95912439,3,3
4692,6_10_12,Season6,10,12,75,George,15,0,0,31.3203712,21.9125952,-1.4293319,1,1
4693,6_10_12,Season6,10,12,75,Elaine,15,0,0,23.8174973,21.6044789,-1.1024333,1,1
4694,6_10_13,Season6,10,13,110,Kramer,30,20,66.6666667,39.911779,26.3381431,1.01582285,2,2
4695,6_10_13,Season6,10,13,110,FNC,30,0,0,27.4106458,24.6512855,-1.1119358,1,1
4696,6_10_14,Season6,10,14,165,Jerry,25,10,40,31.5546349,23.1302764,0.36512167,2,2
4697,6_10_14,Season6,10,14,165,George,40,10,25,31.3203712,21.9125952,-0.2884355,1,1
4698,6_10_14,Season6,10,14,165,Elaine,40,0,0,23.8174973,21.6044789,-1.1024333,1,1
4699,6_10_15,Season6,10,15,290,Elaine,80,35,43.75,23.8174973,21.6044789,0.92260974,2,2
4700,6_10_15,Season6,10,15,290,LoveInterest,45,5,11.1111111,16.4504236,21.8596278,-0.2442545,1,1
4701,6_10_15,Season6,10,15,290,Other,30,15,50,20.7191006,25.7339278,1.1378325,2,2
4702,6_10_16,Season6,10,16,325,Kramer,65,25,38.4615385,39.911779,26.3381431,-0.0550624,1,1
4703,6_10_16,Season6,10,16,325,FNC,65,20,30.7692308,27.4106458,24.6512855,0.13624381,2,2
4704,6_10_16,Season6,10,16,325,Other,65,20,30.7692308,20.7191006,25.7339278,0.39054008,2,2
4705,6_10_17,Season6,10,17,105,Jerry,30,5,16.6666667,31.5546349,23.1302764,-0.6436572,1,1
4706,6_10_17,Season6,10,17,105,LoveInterest,30,10,33.3333333,16.4504236,21.8596278,0.7723329,2,2
4707,6_10_18,Season6,10,18,100,Elaine,20,0,0,23.8174973,21.6044789,-1.1024333,1,1
4708,6_10_18,Season6,10,18,100,LoveInterest,20,5,25,16.4504236,21.8596278,0.39111262,2,2
4709,6_10_18,Season6,10,18,100,Other,20,15,75,20.7191006,25.7339278,2.10931265,3,3
4710,6_10_19,Season6,10,19,220,George,60,10,16.6666667,31.3203712,21.9125952,-0.6687343,1,1
4711,6_10_19,Season6,10,19,220,FNC,60,30,50,27.4106458,24.6512855,0.91635603,2,2
4712,6_10_20,Season6,10,20,90,Kramer,25,5,20,39.911779,26.3381431,-0.7560054,1,1
4713,6_10_20,Season6,10,20,90,FNC,25,10,40,27.4106458,24.6512855,0.51069767,2,2
4714,6_10_21,Season6,10,21,660,Jerry,105,10,9.52380952,31.5546349,23.1302764,-0.952467,1,1
4715,6_10_21,Season6,10,21,660,George,50,0,0,31.3203712,21.9125952,-1.4293319,1,1
4716,6_10_21,Season6,10,21,660,Elaine,40,0,0,23.8174973,21.6044789,-1.1024333,1,1
4717,6_10_21,Season6,10,21,660,Kramer,30,0,0,39.911779,26.3381431,-1.5153604,1,1
4718,6_10_21,Season6,10,21,660,LoveInterest,70,0,0,16.4504236,21.8596278,-0.7525482,1,1
4719,6_10_21,Season6,10,21,660,FNC,95,5,5.26315789,27.4106458,24.6512855,-0.8984314,1,1
4720,6_10_21,Season6,10,21,660,Other,115,0,0,20.7191006,25.7339278,-0.8051278,1,1
4721,6_10_22,Season6,10,22,220,George,60,15,25,31.3203712,21.9125952,-0.2884355,1,1
4722,6_10_22,Season6,10,22,220,Other,60,25,41.6666667,20.7191006,25.7339278,0.81400578,2,2
4723,6_11_1,Season6,11,1,95,Jerry,35,25,71.4285714,31.5546349,23.1302764,1.723885,3,3
4724,6_11_2,Season6,11,2,430,Jerry,90,10,11.1111111,31.5546349,23.1302764,-0.8838426,1,1
4725,6_11_2,Season6,11,2,430,Elaine,90,10,11.1111111,23.8174973,21.6044789,-0.5881367,1,1
4726,6_11_2,Season6,11,2,430,LoveInterest,85,0,0,16.4504236,21.8596278,-0.7525482,1,1
4727,6_11_2,Season6,11,2,430,Other,55,0,0,20.7191006,25.7339278,-0.8051278,1,1
4728,6_11_3,Season6,11,3,150,George,45,0,0,31.3203712,21.9125952,-1.4293319,1,1
4729,6_11_3,Season6,11,3,150,Kramer,45,15,33.3333333,39.911779,26.3381431,-0.2497688,2,2
4730,6_11_4,Season6,11,4,55,George,15,5,33.3333333,31.3203712,21.9125952,0.09186325,2,2
4731,6_11_4,Season6,11,4,55,LoveInterest,15,5,33.3333333,16.4504236,21.8596278,0.7723329,3,3
4732,6_11_5,Season6,11,5,90,Jerry,25,10,40,31.5546349,23.1302764,0.36512167,2,2
4733,6_11_5,Season6,11,5,90,LoveInterest,25,5,20,16.4504236,21.8596278,0.16238046,2,2
4734,6_11_6,Season6,11,6,130,George,35,15,42.8571429,31.3203712,21.9125952,0.52649043,2,2
4735,6_11_6,Season6,11,6,130,LoveInterest,35,5,14.2857143,16.4504236,21.8596278,-0.0990277,2,2
4736,6_11_6,Season6,11,6,130,Jerry,NA,5,NA,31.5546349,23.1302764,NA,NA,A
4737,6_11_7,Season6,11,7,715,Jerry,145,25,17.2413793,31.5546349,23.1302764,-0.6188104,1,1
4738,6_11_7,Season6,11,7,715,George,100,50,50,31.3203712,21.9125952,0.85246081,3,3
4739,6_11_7,Season6,11,7,715,Elaine,145,15,10.3448276,23.8174973,21.6044789,-0.6236054,1,1
4740,6_11_7,Season6,11,7,715,Kramer,60,30,50,39.911779,26.3381431,0.38302704,2,2
4741,6_11_8,Season6,11,8,240,Elaine,65,20,30.7692308,23.8174973,21.6044789,0.32177279,2,2
4742,6_11_8,Season6,11,8,240,Other,65,25,38.4615385,20.7191006,25.7339278,0.68945705,3,3
4743,6_11_9,Season6,11,9,95,George,20,10,50,31.3203712,21.9125952,0.85246081,3,3
4744,6_11_9,Season6,11,9,95,Kramer,20,5,25,39.911779,26.3381431,-0.5661667,1,1
4745,6_11_9,Season6,11,9,95,Families,20,0,0,31.6263631,25.1865068,-1.2556868,1,1
4746,6_11_10,Season6,11,10,725,Jerry,140,35,25,31.5546349,23.1302764,-0.283379,2,2
4747,6_11_10,Season6,11,10,725,George,110,55,50,31.3203712,21.9125952,0.85246081,3,3
4748,6_11_10,Season6,11,10,725,Elaine,140,35,25,23.8174973,21.6044789,0.05473415,2,2
4749,6_11_10,Season6,11,10,725,Kramer,45,20,44.4444444,39.911779,26.3381431,0.1720951,2,2
4750,6_11_10,Season6,11,10,725,Situation,NA,5,NA,NA,NA,NA,NA,S
4751,6_11_11,Season6,11,11,85,Jerry,25,10,40,31.5546349,23.1302764,0.36512167,2,2
4752,6_11_11,Season6,11,11,85,LoveInterest,20,5,25,16.4504236,21.8596278,0.39111262,2,2
4753,6_11_12,Season6,11,12,380,Jerry,100,40,40,31.5546349,23.1302764,0.36512167,2,2
4754,6_11_12,Season6,11,12,380,George,100,40,40,31.3203712,21.9125952,0.39610227,2,2
4755,6_11_13,Season6,11,13,80,Jerry,25,0,0,31.5546349,23.1302764,-1.3642135,1,1
4756,6_11_13,Season6,11,13,80,George,25,0,0,31.3203712,21.9125952,-1.4293319,1,1
4757,6_11_14,Season6,11,14,150,Jerry,40,10,25,31.5546349,23.1302764,-0.283379,2,2
4758,6_11_14,Season6,11,14,150,George,45,10,22.2222222,31.3203712,21.9125952,-0.4152018,2,2
4759,6_11_15,Season6,11,15,515,Jerry,115,40,34.7826087,31.5546349,23.1302764,0.13955621,2,2
4760,6_11_15,Season6,11,15,515,George,115,30,26.0869565,31.3203712,21.9125952,-0.2388314,2,2
4761,6_11_15,Season6,11,15,515,LoveInterest,50,0,0,16.4504236,21.8596278,-0.7525482,1,1
4762,6_11_16,Season6,11,16,175,Elaine,50,10,20,23.8174973,21.6044789,-0.1766993,2,2
4763,6_11_16,Season6,11,16,175,Other,40,25,62.5,20.7191006,25.7339278,1.62357257,3,3
4764,6_11_17,Season6,11,17,65,Kramer,15,5,33.3333333,39.911779,26.3381431,-0.2497688,2,2
